,Unnamed: 0,BusStopCode,Description,Latitude,Longitude,RoadName,planning_area
1087,1087,23091,Nippon,1.324518616,103.6927623,Lok Yang Way,Pioneer
1088,1088,23099,Bef First Lok Yang Rd,1.324671172,103.6928614,Lok Yang Way,Pioneer
1089,1089,23101,Auto World Care,1.324534722,103.6909133,Lok Yang Way,Pioneer
1090,1090,23109,Aft Third Lok Yang Rd,1.324681389,103.6906839,Lok Yang Way,Pioneer
1091,1091,23111,Bef Fourth Lok Yang Rd,1.324546667,103.6883647,Lok Yang Way,Pioneer
1092,1092,23119,Aft Fourth Lok Yang Rd,1.324675615,103.6884774,Lok Yang Way,Pioneer
1093,1093,23121,Opp Leroy-Somer,1.324549519,103.6856463,Lok Yang Way,Pioneer
1094,1094,23129,Leroy-Somer,1.324680967,103.6855876,Lok Yang Way,Pioneer
1095,1095,23131,MES Logistic Hub,1.325371111,103.6840469,Sixth Lok Yang Rd,Pioneer
1096,1096,23139,Bef Lok Yang Way,1.325171667,103.6841478,Sixth Lok Yang Rd,Pioneer
1097,1097,23141,Opp Varco,1.326668807,103.6840151,Sixth Lok Yang Rd,Pioneer
1098,1098,23149,Varco,1.326830346,103.6841647,Sixth Lok Yang Rd,Pioneer
1099,1099,23151,Containers Printers,1.32788229,103.6848346,Intl Rd,Jurong West
1100,1100,23159,Aft Fifth Lok Yang Rd,1.32766374,103.6856335,Intl Rd,Pioneer
1101,1101,23161,Aft Kian Teck Rd,1.327883956,103.6886947,Intl Rd,Jurong West
1102,1102,23169,Bef Kian Teck Rd,1.327688333,103.6886764,Intl Rd,Pioneer
1103,1103,23171,SKK (S) Pte Ltd,1.327896036,103.6911897,Intl Rd,Jurong West
1104,1104,23179,Aft Second Lok Yang Rd,1.327672844,103.6910203,Intl Rd,Pioneer
1105,1105,23181,Aft Kian Teck Rd,1.327903056,103.6944886,Intl Rd,Jurong West
1106,1106,23189,Bef First Lok Yang Rd,1.327644597,103.6939753,Intl Rd,Pioneer
1107,1107,23191,Opp S'Pore Trspt Pte Ltd,1.319661456,103.6836277,Benoi Sector,Pioneer
1108,1108,23199,S'Pore Trspt Pte Ltd,1.319512645,103.6831235,Benoi Sector,Pioneer
1109,1109,23201,Opp Shimano Pte Ltd,1.3196459,103.6862855,Benoi Sector,Pioneer
1110,1110,23209,Aft Shimano Pte Ltd,1.319503271,103.6857761,Benoi Sector,Pioneer
1111,1111,23211,Mapletree Logistics Hub,1.317920619,103.6892047,Benoi Sector,Pioneer
1112,1112,23219,Tru-Marine,1.318327273,103.6885253,Benoi Sector,Pioneer
1113,1113,23221,Aft Gul Way,1.308966596,103.671781,Pioneer Rd,Pioneer
1114,1114,23229,Opp Gul Way,1.308687576,103.6718064,Pioneer Rd,Pioneer
1115,1115,23231,Keppel Logistics,1.309265,103.6749183,Pioneer Rd,Pioneer
1116,1116,23239,Opp Keppel Logistics,1.30916,103.67513,Pioneer Rd,Pioneer
1117,1117,23241,Aft Benoi Rd,1.31025436,103.6798116,Pioneer Rd,Pioneer
1118,1118,23249,Bef Benoi Rd,1.309903487,103.6794885,Pioneer Rd,Pioneer
1119,1119,23251,Aft Shipyard Rd,1.311722356,103.6837814,Pioneer Rd,Pioneer
1120,1120,23259,Bef Shipyard Rd,1.311395562,103.683665,Pioneer Rd,Boon Lay
1121,1121,23261,Opp Exxon Mobil,1.312648632,103.6857734,Pioneer Rd,Boon Lay
1122,1122,23269,Exxon Mobil,1.312406285,103.6857799,Pioneer Rd,Boon Lay
1123,1123,23279,Bef Benoi Sector,1.314928759,103.6916285,Pioneer Rd,Boon Lay
1124,1124,23281,Aft Pioneer Rd,1.306506176,103.6789674,Benoi Rd,Pioneer
1125,1125,23291,ST Marine,1.303824095,103.6793048,Benoi Rd,Pioneer
1126,1126,23301,Bef Benoi Basin,1.302120571,103.679539,Benoi Rd,Pioneer
1127,1127,23311,Keppel Shipyard,1.301786389,103.6774556,Benoi Rd,Pioneer
1128,1128,23321,Bef Benoi Lane,1.30404333,103.6761848,Benoi Rd,Pioneer
1129,1129,23331,Opp JP Nelson,1.306893333,103.6758422,Benoi Rd,Pioneer
1130,1130,23341,Aft Pioneer Rd,1.311184964,103.678508,Benoi Rd,Pioneer
1131,1131,23349,Bef Pioneer Rd,1.310768551,103.6787158,Benoi Rd,Pioneer
1132,1132,23351,Aft Gul Ave,1.316154859,103.6787494,Benoi Rd,Pioneer
1133,1133,23359,Opp Gul Ave,1.315005008,103.6788828,Benoi Rd,Pioneer
1134,1134,23361,Opp Keppel Logistics,1.319107705,103.6788383,Benoi Rd,Pioneer
1135,1135,23369,Keppel Logistics,1.319078267,103.6791102,Benoi Rd,Pioneer
1136,1136,23371,Bef Joo Koon Int,1.325954453,103.6790815,Benoi Rd,Pioneer
1137,1137,23379,Opp Joo Koon Int,1.326543123,103.6793944,Benoi Rd,Pioneer
1138,1138,23389,PEC Ltd,1.307556447,103.693773,Shipyard Rd,Boon Lay
1139,1139,23399,Keppel Offshore & Marine,1.305336389,103.6923708,Shipyard Rd,Boon Lay
1140,1140,23409,Mobil Marine Ter,1.303521389,103.6893364,Shipyard Rd,Boon Lay
1141,1141,23419,Bef Shipyard Cres,1.303807778,103.6861461,Shipyard Rd,Boon Lay
1142,1142,23429,Opp EMAS Marine Base,1.304568337,103.6847205,Shipyard Rd,Boon Lay
1143,1143,23439,Opp SML Shipyard Ltd,1.30774278,103.6846866,Shipyard Rd,Boon Lay
1144,1144,23441,Bef Benoi Pl,1.313041869,103.678627,Benoi Rd,Pioneer
1145,1145,23449,Aft Benoi Pl,1.312841667,103.6787758,Benoi Rd,Pioneer
1146,1146,23451,Jurong Shipyard,1.304026667,103.6972844,Jln Samulun,Boon Lay
1147,1147,23461,Tanoto Shipyard,1.305469168,103.6964347,Jln Samulun,Boon Lay
1148,1148,23469,Opp Tanoto Shipyard,1.305085201,103.6968346,Jln Samulun,Boon Lay
1149,1149,23471,Aft Benoi Rd,1.319663409,103.6809719,Benoi Sector,Pioneer
1150,1150,23479,Bef Benoi Rd,1.319509245,103.6806599,Benoi Sector,Pioneer
1151,1151,23481,Molex,1.327916917,103.6817467,Intl Rd,Jurong West
1152,1152,23489,Opp Molex,1.327596882,103.6804886,Intl Rd,Pioneer
1153,1153,23491,Joo Koon Stn Exit B,1.327924084,103.6778086,Joo Koon Circle,Pioneer
1154,1154,23499,Joo Koon Stn Exit A,1.327550924,103.678051,Joo Koon Circle,Pioneer
1155,1155,23501,Aft Pioneer Rd Nth,1.324531603,103.6958354,Lok Yang Way,Pioneer
1156,1156,23509,Hoe Keng Motor,1.32468013,103.6956168,Lok Yang Way,Pioneer
1157,1157,23519,Opp FairPrice Hub,1.324793524,103.679366,Benoi Rd,Pioneer
1158,1158,24009,Joo Koon Int,1.326972547,103.6783979,Joo Koon Circle,Pioneer
1159,1159,24011,M.C. Packaging Pte Ltd,1.32230924,103.6776263,Jln Ahmad Ibrahim,Pioneer
1160,1160,24019,Liang Huat Ind Cplx,1.322887219,103.6772821,Jln Ahmad Ibrahim,Pioneer
1161,1161,24021,Meritor Heavy Veh Systems,1.321852572,103.6708798,Jln Ahmad Ibrahim,Pioneer
1162,1162,24029,Mazak S'pore,1.322470964,103.6713266,Jln Ahmad Ibrahim,Pioneer
1163,1163,24041,Opp Pasir Laba Camp,1.330353131,103.6749932,Upp Jurong Rd,Pioneer
1164,1164,24049,Pasir Laba Camp,1.33094145,103.6737907,Upp Jurong Rd,Western Water Catchment
1165,1165,24089,Aft Gul Ave,1.314455761,103.67069,Gul Way,Pioneer
1166,1166,24129,Opp Yeow San Pte Ltd,1.326141806,103.6698714,Joo Koon Way,Pioneer
1167,1167,24139,Opp Toyo Ink,1.327335922,103.6719301,Joo Koon Circle,Pioneer
1168,1168,24149,Aft Joo Koon Cres,1.327540111,103.6746632,Joo Koon Circle,Pioneer
1169,1169,24159,Aft Joo Koon Rd,1.326842223,103.6766424,Joo Koon Circle,Pioneer
1170,1170,24169,Bef Gul Circle,1.310386247,103.6667159,Gul Cres,Pioneer
1171,1171,24179,Opp Hong Hock Hardware,1.309403123,103.6647713,Gul Cres,Pioneer
1172,1172,24189,Tai Sin Electric Cables,1.311162291,103.6619381,Gul Cres,Pioneer
1173,1173,24199,JB Ind Pte Ltd,1.313081523,103.6599367,Gul Cres,Pioneer
1174,1174,24209,Aft Gul Lane,1.315237641,103.6598693,Gul Cres,Pioneer
1175,1175,24219,Precision Products,1.318227016,103.6626715,Gul Circle,Pioneer
1176,1176,24229,Aft Gul St 3,1.319537781,103.6661535,Gul Circle,Pioneer
1177,1177,24239,Bef Gul St 1,1.319791667,103.6690039,Gul Circle,Pioneer
1178,1178,24249,Asiatic Agricultural Ind,1.320014171,103.6723107,Gul Circle,Pioneer
1179,1179,24259,DNV GL Laboratory,1.320224304,103.6756286,Gul Circle,Pioneer
1180,1180,24269,Sing Huat Hardware,1.317960072,103.6766083,Gul Circle,Pioneer
1181,1181,24279,Cameron Iron Works,1.314802775,103.6767463,Gul Circle,Pioneer
1182,1182,24289,Opp Keppel T&T,1.312404575,103.6748585,Gul Circle,Pioneer
1183,1183,24299,Aft Gul Way,1.312158594,103.6716501,Gul Circle,Pioneer
1184,1184,24301,SNL Logistics Pte Ltd,1.312609859,103.6658491,Gul Circle,Pioneer
1185,1185,24331,Opp Hong Hang Bldg,1.308548333,103.6686833,Pioneer Rd,Pioneer
1186,1186,24339,Hong Hang Bldg,1.308406667,103.6689933,Pioneer Rd,Pioneer
1187,1187,24341,Opp Keppel Shipyard,1.295596248,103.6706958,Gul Rd,Pioneer
1188,1188,24349,Keppel Shipyard,1.29557792,103.6709164,Gul Rd,Pioneer
1189,1189,24351,Opp S'pore Takada Ind,1.298117633,103.6683905,Gul Rd,Pioneer
1190,1190,24359,S'pore Takada Ind,1.298225564,103.6685335,Gul Rd,Pioneer
1191,1191,24369,Dyna-Mac Engrg Svcs,1.300776877,103.6669833,Gul Rd,Pioneer
1192,1192,24379,Opp Asia Ind Gases,1.30366278,103.6658843,Gul Rd,Pioneer
1193,1193,24381,GE Keppel Energy Svcs,1.306888056,103.6653272,Gul Rd,Pioneer
1194,1194,24389,Opp GE Keppel Energy Svcs,1.306684311,103.6655156,Gul Rd,Pioneer
1195,1195,24391,Chem-Solv Technologies,1.298593199,103.664471,Pioneer Sector 2,Pioneer
1196,1196,24401,Opp Hoe Huat Engrg,1.300316389,103.6635578,Pioneer Sector 2,Pioneer
1197,1197,24411,Gul Camp,1.302437778,103.6617336,Pioneer Sector 2,Pioneer
1198,1198,24421,Bef Pioneer Sector 1,1.304632778,103.6595061,Pioneer Sector 2,Pioneer
1199,1199,24431,Aft Pioneer Sector 2,1.307266111,103.6577,Pioneer Sector 1,Pioneer
1200,1200,24441,GSK,1.307134983,103.6609683,Pioneer Sector 3,Pioneer
1201,1201,24451,Opp Cambridge Ind Trust,1.305993401,103.6637872,Pioneer Sector 3,Pioneer
1202,1202,24461,Bef Nam Leong Co Pte Ltd,1.297239315,103.6662602,Pioneer Sector Lane,Pioneer
1203,1203,24489,Aft Joo Koon Way,1.325743957,103.6711106,Joo Koon Rd,Pioneer
1204,1204,24499,Panasonic Ind Devices,1.32598701,103.6743957,Joo Koon Rd,Pioneer
1205,1205,24501,Bef Tuas Flyover,1.324248968,103.6647979,PIE,Pioneer
1206,1206,24509,Aft Tuas Flyover,1.324314785,103.6641162,PIE,Tuas
1207,1207,24511,GUL CIRCLE STN EXIT A,1.319446944,103.6608911,Tuas Rd,Pioneer
1208,1208,24519,GUL CIRCLE STN EXIT B,1.319071944,103.6598081,Tuas Rd,Tuas
1209,1209,24521,Bef Tuas Ave 5,1.317440843,103.6588784,Tuas Rd,Pioneer
1210,1210,24529,Aft Tuas Ave 5,1.317212489,103.6581665,Tuas Rd,Tuas
1211,1211,24531,Utracon Corp,1.306226389,103.6568842,Pioneer Sector 1,Pioneer
1212,1212,24539,Dundee Marine,1.304920202,103.6554803,Pioneer Sector 1,Pioneer
1213,1213,24541,Opp Keppel Shipyard,1.302756576,103.6556555,Pioneer Sector 1,Pioneer
1214,1214,24549,Keppel Shipyard,1.302736389,103.6554358,Pioneer Sector 1,Pioneer
1215,1215,24559,HQ 6 Div,1.300793056,103.65748,Pioneer Sector 1,Pioneer
1216,1216,24571,Seng Heng Engrg,1.323675558,103.6690675,Joo Koon Circle,Pioneer
1217,1217,24581,Opp ESAB,1.324961389,103.6669958,Joo Koon Circle,Pioneer
1218,1218,24599,Bef Joo Koon Way,1.325622844,103.6692664,Joo Koon Rd,Pioneer
1219,1219,24601,Progress Galvanizing,1.31334,103.654865,Tuas Rd,Tuas
1220,1220,24609,Opp Progress Galvanizing,1.313431037,103.6547517,Tuas Rd,Tuas
1221,1221,24611,Bef Marinteknik,1.310855629,103.6525406,Tuas Rd,Tuas
1222,1222,24619,Opp Marinteknik,1.31113972,103.6526047,Tuas Rd,Tuas
1223,1223,24621,Aft Ocean Tanker,1.307971389,103.6497794,Tuas Rd,Tuas
1224,1224,24629,Opp Ocean Tanker,1.308511389,103.6501553,Tuas Rd,Tuas
1225,1225,24631,Bef Benoi Rd,1.320566576,103.6782444,Gul Circle,Pioneer
1226,1226,24639,Aft Benoi Rd,1.320410128,103.6779157,Gul Circle,Pioneer
1227,1227,24641,W Atelier,1.31424,103.6655139,Gul Ave,Pioneer
1228,1228,24651,Metall-Treat Ind,1.314900278,103.6688261,Gul Ave,Pioneer
1229,1229,24671,Hiap Teck Metal Co,1.309578056,103.66123,Pioneer Rd,Pioneer
1230,1230,24679,Opp Hiap Teck Metal Co,1.309293931,103.661255,Pioneer Rd,Pioneer
1231,1231,24681,Opp Jurong Insp Ctr,1.312008749,103.6586335,Pioneer Rd,Pioneer
1232,1232,24689,Jurong Insp Ctr,1.311524362,103.6588959,Pioneer Rd,Pioneer
1233,1233,24691,Aft Tuas Rd,1.313445,103.6571281,Pioneer Rd,Tuas
1234,1234,24699,Bef Tuas Rd,1.313453056,103.6569025,Pioneer Rd,Tuas
1235,1235,24701,TUAS CRES STN EXIT B,1.321386,103.649116,Pioneer Rd,Tuas
1236,1236,24709,TUAS CRES STN EXIT A,1.32089,103.649026,Pioneer Rd,Tuas
1237,1237,24711,TUAS WEST RD STN EXIT B,1.329871,103.639994,Pioneer Rd,Tuas
1238,1238,24719,TUAS WEST RD STN EXIT A,1.330051,103.639332,Pioneer Rd,Tuas
1239,1239,25009,Tuas Ter,1.344995428,103.6392036,Tuas West Dr,Tuas
1240,1240,25061,Kyocera Chemical,1.327585,103.6452875,Tuas Ave 9,Tuas
1241,1241,25069,Opp Kyocera Chemical,1.327511796,103.645518,Tuas Ave 9,Tuas
1242,1242,25071,Opp Nissin Trspt,1.329582778,103.6432064,Tuas Ave 9,Tuas
1243,1243,25079,Nissin Trspt,1.32944569,103.6434715,Tuas Ave 9,Tuas
1244,1244,25091,Aft Tuas Ave 7,1.334433056,103.645205,Tuas Ave 12,Tuas
1245,1245,25099,Opto-Pharm,1.333929107,103.6449493,Tuas Ave 12,Tuas
1246,1246,25101,Opp SMC Mfg,1.334284729,103.6478375,Tuas Ave 1,Tuas
1247,1247,25109,SMC Mfg,1.334623333,103.6473225,Tuas Ave 1,Tuas
1248,1248,25111,Aft Tuas Ave 10,1.332398885,103.6498161,Tuas Ave 1,Tuas
1249,1249,25119,Bef Tuas Ave 10,1.332126389,103.6499169,Tuas Ave 1,Tuas
1250,1250,25121,Aft Tuas Ave 8,1.330607633,103.6516966,Tuas Ave 1,Tuas
1251,1251,25129,Aft Tuas Ave 6,1.329944444,103.6522639,Tuas Ave 1,Tuas
1252,1252,25151,Mercedes-Benz Logistics,1.329137281,103.6532552,Tuas Ave 1,Tuas
1253,1253,25161,Toyochem Ink,1.327354229,103.6551062,Tuas Ave 1,Tuas
1254,1254,25169,Opp Galmon S'pore,1.327749444,103.6545006,Tuas Ave 1,Tuas
1255,1255,25171,Becton Dickinson Med,1.325466454,103.657112,Tuas Ave 1,Tuas
1256,1256,25179,Sew-Eurodrive,1.325291389,103.6571133,Tuas Ave 1,Tuas
1257,1257,25181,MAN Diesel,1.323852969,103.6588132,Tuas Ave 1,Tuas
1258,1258,25189,Soon Heng Glass,1.323839722,103.6586167,Tuas Ave 1,Tuas
1259,1259,25191,Asiatic Engrg,1.321299796,103.6596844,Tuas Ave 1,Tuas
1260,1260,25199,Bestofire and Thermal,1.321094722,103.6593317,Tuas Ave 1,Tuas
1261,1261,25201,Aft Tuas Rd,1.31926,103.6587083,Tuas Ave 3,Tuas
1262,1262,25209,Bef Tuas Rd,1.319308056,103.6588092,Tuas Ave 3,Tuas
1263,1263,25219,Aft Tuas Ave 2,1.32877104,103.6569223,Jln Ahmad Ibrahim,Tuas
1264,1264,25221,Raffles Country Club,1.334705894,103.6515311,Jln Ahmad Ibrahim,Tuas
1265,1265,25229,Crown Beverage Cans S'pore,1.333712729,103.6517625,Jln Ahmad Ibrahim,Tuas
1266,1266,25231,Opp Asia-Pacific Brewery,1.338658954,103.6474027,Jln Ahmad Ibrahim,Tuas
1267,1267,25239,Asia-Pacific Brewery,1.337405,103.647955,Jln Ahmad Ibrahim,Tuas
1268,1268,25249,Aft Tuas West Rd,1.339855,103.6453517,Jln Ahmad Ibrahim,Tuas
1269,1269,25259,Bef Tuas West Dr,1.344188178,103.6407071,Jln Ahmad Ibrahim,Tuas
1270,1270,25269,Tuas Checkpt,1.347771507,103.6374692,Jln Ahmad Ibrahim,Tuas
1271,1271,25321,YCH Distripark,1.317650216,103.6564458,Tuas Ave 5,Tuas
1272,1272,25329,Mapletree Logistics,1.317791389,103.6564625,Tuas Ave 5,Tuas
1273,1273,25331,Chugoku Marine Paints,1.320197778,103.6538131,Tuas Ave 5,Tuas
1274,1274,25339,Asia Steel Welded Mesh,1.320181798,103.6539689,Tuas Ave 5,Tuas
1275,1275,25341,ROCKWOOL,1.321943056,103.6519889,Tuas Ave 5,Tuas
1276,1276,25349,Times Printers,1.321592221,103.6524818,Tuas Ave 5,Tuas
1277,1277,25351,Hart Engrg Pte Ltd,1.323969716,103.6530315,Tuas Ave 2,Tuas
1278,1278,25359,Opp Hart Engrg Pte Ltd,1.32365,103.6529239,Tuas Ave 2,Tuas
1279,1279,25361,Yan San Metals Pte Ltd,1.324958464,103.6511246,Tuas Ave 4,Tuas
1280,1280,25369,Jas Metal Coatings,1.325135769,103.6514726,Tuas Ave 4,Tuas
1281,1281,25371,Aft Tuas Ave 4,1.323878056,103.6491744,Tuas Ave 9,Tuas
1282,1282,25379,Aft Tuas Ave 6,1.324216409,103.649001,Tuas Ave 9,Tuas
1283,1283,25381,WYN2000 Logistics Ctr,1.325563056,103.6473958,Tuas Ave 9,Tuas
1284,1284,25389,Aft Tuas Ave 8,1.32595623,103.6472054,Tuas Ave 9,Tuas
1285,1285,25391,Bef Pioneer Rd,1.328969994,103.6370433,Tuas West Rd,Tuas
1286,1286,25399,Aft Pioneer Rd,1.329238655,103.6379445,Tuas West Rd,Tuas
1287,1287,25411,BEF TUAS TER,1.343870621,103.6383056,Tuas West Dr,Tuas
1288,1288,25419,Aft Tuas Ter,1.344389081,103.6383761,Tuas West Dr,Tuas
1289,1289,25421,OPP TUAS LINK STN,1.341466526,103.6374504,Tuas West Dr,Tuas
1290,1290,25429,TUAS LINK STN,1.340558073,103.6369654,Tuas West Dr,Tuas
1291,1291,25431,Super Continental,1.338976449,103.6365874,Tuas West Dr,Tuas
1292,1292,25439,Opp Super Continental,1.339125254,103.6364265,Tuas West Dr,Tuas
1293,1293,25441,Bef Pioneer Rd,1.334832118,103.6351235,Tuas West Dr,Tuas
1294,1294,25449,Aft Pioneer Rd,1.33559255,103.6348856,Tuas West Dr,Tuas
1295,1295,25451,Aft Tuas West St,1.3322833,103.6341031,Tuas West Dr,Tuas
1296,1296,25459,Opp Tuas West St,1.3328,103.6341217,Tuas West Dr,Tuas
1297,1297,25461,Aft Tuas West Ave,1.329448265,103.6329188,Tuas West Dr,Tuas
1298,1298,25469,Bef Tuas West Ave,1.329294722,103.6326458,Tuas West Dr,Tuas
1299,1299,25471,Opp S'pore Epson Ind,1.335523534,103.6418412,Tuas Link 4,Tuas
1300,1300,25479,S'pore Epson Ind,1.335528056,103.6416297,Tuas Link 4,Tuas
1301,1301,25491,Opp Super Continental,1.339010336,103.6381665,Tuas Link 4,Tuas
1302,1302,25499,Super Continental,1.338749722,103.6382378,Tuas Link 4,Tuas
1303,1303,25501,Kee Wee Hup Kee,1.333790554,103.6436359,Tuas Ave 7,Tuas
1304,1304,25509,Opp Kee Wee Hup Kee,1.333559305,103.6436494,Tuas Ave 7,Tuas
1305,1305,25511,MICHELMAN,1.329815,103.6408047,Tuas Ave 12,Tuas
1306,1306,25519,OPP MICHELMAN,1.329814516,103.6409965,Tuas Ave 12,Tuas
1307,1307,25531,ST KINETICS,1.332349,103.645156,Tuas Ave 7,Tuas
1308,1308,25539,FUJIFILM,1.332311,103.64507,Tuas Ave 7,Tuas
1309,1309,25541,PEC,1.329782,103.647851,Tuas Ave 7,Tuas
1310,1310,25549,CAST LABORATORIES,1.329815,103.647687,Tuas Ave 7,Tuas
1311,1311,25551,GARMCO,1.325522,103.645927,Tuas Ave 8,Tuas
1312,1312,25559,LEE WELDED MESH,1.325651,103.645879,Tuas Ave 8,Tuas
1313,1313,25561,INVISTA,1.31836,103.637711,Tuas Sth Ave 5,Tuas
1314,1314,25569,OPP INVISTA,1.318191,103.637247,Tuas Sth Ave 5,Tuas
1315,1315,25571,OPP WEST STAR,1.315444,103.635242,Tuas Sth Ave 5,Tuas
1316,1316,25579,WEST STAR,1.315542,103.634947,Tuas Sth Ave 5,Tuas
1317,1317,25589,CROWN EQUIPMENT,1.328334,103.648426,Tuas Ave 8,Tuas
1318,1318,25591,OPP WYETH PHARMACEUTICALS,1.310246,103.63509,Tuas Sth Ave 4,Tuas
1319,1319,25599,WYETH PHARMACEUTICALS,1.30943,103.635806,Tuas Sth Ave 4,Tuas
1320,1320,25601,PFIZER GLOBAL,1.301632,103.634717,Tuas Sth Ave 7,Tuas
1321,1321,25609,MERCK SHARP & DOHME,1.301942,103.634519,Tuas Sth Ave 7,Tuas
1322,1322,25611,OPP WESTLINK TWO,1.297703,103.633033,Tuas Sth Ave 7,Tuas
1323,1323,25621,STARBURST ENGRG,1.294382,103.631889,Tuas Sth Ave 7,Tuas
1324,1324,25631,CONTAINER CONNECTIONS,1.290329,103.631397,Tuas Sth Ave 7,Tuas
1325,1325,25641,OPP ROCHE S'PORE TECH,1.296157,103.638434,Tuas Sth Ave 9,Tuas
1326,1326,25651,NOVARTIS,1.299345,103.63553,Tuas Sth Ave 6,Tuas
1327,1327,25661,BEF TUAS BAY LINK,1.293361,103.639925,Tuas Sth Ave 8,Tuas
1328,1328,25669,AFT TUAS BAY LINK,1.293396,103.639523,Tuas Sth Ave 8,Tuas
1329,1329,25671,BEF OFFSHORE MARINE CTR,1.294546,103.641614,Tuas Bay Link,Tuas
1330,1330,25681,BEF TUAS WEST AVE,1.332541,103.637033,Pioneer Rd,Tuas
1331,1331,25689,AFT TUAS WEST AVE,1.332109,103.637126,Pioneer Rd,Tuas
1332,1332,25691,AFT TUAS WEST RD STN,1.328519,103.639669,Tuas Ave 20,Tuas
1333,1333,25701,GLAXOSMITHKLINE,1.295593,103.627651,Tuas Sth Ave 5,Tuas
1334,1334,25709,EDGEN MURRAY,1.295671,103.627284,Tuas Sth Ave 5,Tuas
1335,1335,25711,OPP THE INDEX,1.288627,103.625073,Tuas Sth Ave 5,Tuas
1336,1336,25719,THE INDEX,1.289014,103.624893,Tuas Sth Ave 5,Tuas
1337,1337,25729,ABBOTT,1.284932,103.628258,Tuas Sth Ave 10,Tuas
1338,1338,25741,HALLIBURTON,1.280501,103.62711,Tuas Sth Ave 12,Tuas
1339,1339,25751,BEF TUAS STH AVE 14,1.27637,103.621508,Tuas Sth Ave 5,Tuas
1340,1340,25761,OPP REC S'PORE,1.275062,103.624222,Tuas Sth Ave 14,Tuas
1341,1341,25771,AFT TUAS STH ST 7,1.274334,103.632329,Tuas Sth Ave 14,Tuas
1342,1342,25781,OPP SLS,1.276398,103.635811,Tuas Sth Ave 9,Tuas
1343,1343,25791,BEF TUAS STH AVE 10,1.28207,103.636168,Tuas Sth Ave 9,Tuas
1344,1344,25801,BEF TUAS STH AVE 7,1.28451,103.634186,Tuas Sth Ave 9,Tuas
1345,1345,25811,SIEM SENG HING,1.332261,103.643199,Tuas Ave 12,Tuas
1346,1346,25819,OPP BEYONICS TECHNOLOGY,1.332495,103.64353,Tuas Ave 12,Tuas
1347,1347,25821,TUAS AMENITY CTR,1.317492,103.652589,Pioneer Rd,Tuas
1348,1348,26011,Bef Tuas Ave 11,1.319229656,103.6487671,Tuas Cres,Tuas
1349,1349,26019,PROGRESS GALVANIZING,1.318612,103.648062,Tuas Cres,Tuas
1350,1350,26021,Bef Tuas Ave 13,1.317261394,103.6469309,Tuas Cres,Tuas
1351,1351,26029,CHIA HOCK TRADING CO,1.317805,103.647257,Tuas Cres,Tuas
1352,1352,26031,Hiap Seng Engrg Ltd,1.315482572,103.6452468,Tuas Cres,Tuas
1353,1353,26039,ASIA POLYURETHANE,1.316062,103.645623,Tuas Cres,Tuas
1354,1354,26041,HIAP SENG ENGRG LTD,1.314711,103.643052,Tuas Cres,Tuas
1355,1355,26049,Damen Shipyard,1.314865764,103.6427515,Tuas Cres,Tuas
1356,1356,26051,BLASTING ABRASIVES,1.316385,103.641295,Tuas Cres,Tuas
1357,1357,26059,PAXOCEAN,1.316727778,103.6408389,Tuas Cres,Tuas
1358,1358,26061,B S DEVELOPMENT,1.318186,103.639406,Tuas Cres,Tuas
1359,1359,26069,Aft Tuas Ave 16,1.318502778,103.6389756,Tuas Cres,Tuas
1360,1360,26071,UNIFINE STAR PETROCHEM,1.320508,103.637024,Tuas Cres,Tuas
1361,1361,26079,Bef Tuas Loop,1.320606111,103.6367553,Tuas Cres,Tuas
1362,1362,26081,BEF TUAS AVE 18A,1.322491,103.634908,Tuas Cres,Tuas
1363,1363,26089,Bef Tuas Ave 20,1.322151716,103.6351002,Tuas Cres,Tuas
1364,1364,26091,ROTARY ENGRG,1.324656,103.636135,Tuas Ave 20,Tuas
1365,1365,26099,Bef Tuas Ave 13,1.324642494,103.6359969,Tuas Ave 20,Tuas
1366,1366,26101,BASF STH EAST ASIA,1.326868,103.638144,Tuas Ave 20,Tuas
1367,1367,26109,Bef Tuas Ave 11,1.327277428,103.6384905,Tuas Ave 20,Tuas
1368,1368,26111,Tru-Marine,1.314643056,103.6542583,Tuas Basin Link,Tuas
1369,1369,26121,Bef Tuas Amenity Ctr,1.317368402,103.6513642,Tuas Basin Link,Tuas
1370,1370,26131,Aft Tuas Cres,1.319022778,103.6497,Tuas Basin Link,Tuas
1371,1371,26141,Smarty,1.326686247,103.6402559,Tuas Ave 11,Tuas
1372,1372,26151,Opp Hempel,1.324529988,103.6425227,Tuas Ave 11,Tuas
