BusStopCode,planning_area,Longitude,Latitude,Description,RoadName,subzone_name
10359,Bukit Merah,103.822593,1.287238333,Aft Tiong Bahru Rd,Henderson Rd,Henderson Hill
10361,Bukit Merah,103.8235303,1.280380921,Cendex Ctr,Lower Delta Rd,Kampong Tiong Bahru
10369,Bukit Merah,103.8238734,1.280374712,Opp Cendex Ctr,Lower Delta Rd,Kampong Tiong Bahru
10371,Bukit Merah,103.8245027,1.283650723,Blk 129,Lower Delta Rd,Henderson Hill
10379,Bukit Merah,103.8248952,1.283736034,Blk 25B,Lower Delta Rd,Tiong Bahru Station
10381,Bukit Merah,103.8255941,1.289069722,Opp Blk 48,Lower Delta Rd,Henderson Hill
10389,Bukit Merah,103.8257346,1.28875833,Blk 48,Lower Delta Rd,Bukit Ho Swee
10391,Bukit Merah,103.8312564,1.276271053,Opp Melati Blk 2,Kg Bahru Rd,Kampong Tiong Bahru
10399,Bukit Merah,103.8301945,1.275881663,Melati Blk 2,Kg Bahru Rd,Everton Park
10401,Bukit Merah,103.8116785,1.288167299,Shriro Hse,Hoy Fatt Rd,Alexandra Hill
10409,Bukit Merah,103.8109932,1.287882218,Blk 50,Hoy Fatt Rd,Alexandra Hill
10411,Bukit Merah,103.8128084,1.289129795,Opp Blk 53,Hoy Fatt Rd,Alexandra Hill
10419,Bukit Merah,103.8125755,1.288420242,Blk 52,Hoy Fatt Rd,Alexandra Hill
10421,Bukit Merah,103.8150354,1.288970616,Blk 63B,Lengkok Bahru,Alexandra Hill
10429,Bukit Merah,103.8140481,1.289277906,Blk 54,Lengkok Bahru,Alexandra Hill
10431,Bukit Merah,103.8139987,1.287083844,ENABLING VILLAGE,Lengkok Bahru,Alexandra Hill
10439,Bukit Merah,103.8141894,1.287479569,OPP ENABLING VILLAGE,Lengkok Bahru,Alexandra Hill
10441,Bukit Merah,103.8116062,1.286568989,Opp Blk 44,Lengkok Bahru,Alexandra Hill
10449,Bukit Merah,103.8119538,1.286665525,Blk 44,Lengkok Bahru,Alexandra Hill
10451,Bukit Merah,103.817256,1.287623803,Opp Blk 71,Redhill Rd,Redhill
10459,Bukit Merah,103.8163992,1.287547234,Blk 72,Redhill Rd,Redhill
10461,Tanglin,103.8116914,1.296805974,Aft Margaret Dr,Kay Siang Rd,Ridout
10469,Queenstown,103.8121692,1.296684,Bef Margaret Dr,Kay Siang Rd,Margaret Drive
10471,Tanglin,103.8146822,1.296799931,Bef Tanglin Rd,Kay Siang Rd,Ridout
10479,Queenstown,103.8154738,1.296681,Aft Tanglin Rd,Kay Siang Rd,Margaret Drive
10481,Bukit Merah,103.8179716,1.287841955,Opp Blk 73,Redhill Cl,Redhill
10489,Bukit Merah,103.8177839,1.288116389,Blk 73,Redhill Cl,Redhill
10499,Bukit Merah,103.83401,1.275854004,KAMPONG BAHRU TER,Spooner Rd,Everton Park
10501,Bukit Merah,103.8252807,1.281058454,Blk 104,Jln Bt Merah,Kampong Tiong Bahru
10519,Bukit Merah,103.8261095,1.291723031,Blk 4,Delta Rd,Bukit Ho Swee
10599,Bukit Merah,103.80925,1.28883435,Opp Blk 36,Jln Rumah Tinggi,Alexandra Hill
10651,Bukit Merah,103.8154767,1.28329993,Blk 161,Bt Merah Ctrl,Bukit Merah
10659,Bukit Merah,103.8147283,1.283623333,Blk 1003,Bt Merah Ctrl,Bukit Merah
11009,Queenstown,103.7893224,1.311067355,Ghim Moh Ter,Ghim Moh Rd,Ghim Moh
11019,Bukit Merah,103.8056568,1.286796325,Pk Hotel Alexandra,Jln Bt Merah,Alexandra Hill
11021,Queenstown,103.8022869,1.289418056,Aft Queenstown NPC HQ,Queensway,Queensway
11029,Queenstown,103.8020211,1.290134722,Blk 166,Queensway,Mei Chin
11031,Queenstown,103.800455,1.291196667,Opp Queen's Cl,Queensway,Queensway
11039,Queenstown,103.7999868,1.292457629,Blk 19,Queensway,Mei Chin
11041,Queenstown,103.7995233,1.296245,Aft C'wealth Dr,Queensway,Tanglin Halt
11049,Queenstown,103.7995255,1.295460937,Opp Blessed Sacrament Ch,Queensway,Mei Chin
11051,Queenstown,103.800298,1.298721667,Opp Queenstown Polyclinic,Queensway,Tanglin Halt
11059,Queenstown,103.8009739,1.298828928,Queenstown Polyclinic,Queensway,Mei Chin
11061,Queenstown,103.8011869,1.302657778,Opp Queensway Sec Sch,Queensway,Commonwealth
11069,Queenstown,103.8016176,1.302368532,Queensway Sec Sch,Queensway,Margaret Drive
11071,Queenstown,103.8017094,1.306213056,Blk 97,Queensway,Commonwealth
11079,Queenstown,103.8018525,1.305441389,Opp Blk 95,Queensway,Margaret Drive
11081,Tanglin,103.8025803,1.308519722,Viz Holland,Queensway,Leedon Park
11089,Bukit Timah,103.8033409,1.309461355,Opp Holland Hill Lodge,Queensway,Ridout
11091,Tanglin,103.8036738,1.312194441,Tulip Gdn,Farrer Rd,Farrer Court
11099,Bukit Timah,103.8043767,1.313053333,Opp Tulip Gdn,Farrer Rd,Tyersall
11101,Bukit Timah,103.8059601,1.316149711,Farrer Rd Mkt,Farrer Rd,Farrer Court
11109,Tanglin,103.8057431,1.315524722,Spanish Village,Farrer Rd,Tyersall
11111,Bukit Timah,103.8077187,1.317801573,Farrer Rd Stn Exit B,Farrer Rd,Farrer Court
11119,Tanglin,103.8078561,1.317478335,Farrer Rd Stn Exit A,Farrer Rd,Tyersall
11131,Queenstown,103.8070669,1.292884999,Queens Condo,C'wealth Ave,Mei Chin
11139,Queenstown,103.8074469,1.293198611,Blk 53A CP,C'wealth Ave,Margaret Drive
11141,Queenstown,103.8058251,1.294637051,Queenstown Stn Exit A/D,C'wealth Ave,Mei Chin
11149,Queenstown,103.8059628,1.295064071,Queenstown Stn Exit B/C,C'wealth Ave,Margaret Drive
11151,Queenstown,103.8024759,1.298635858,Blk 42,C'wealth Ave,Mei Chin
11159,Queenstown,103.8036266,1.298004408,Aft Ch Of Our Saviour,C'wealth Ave,Margaret Drive
11161,Queenstown,103.7983908,1.302133056,C'Wealth Stn Exit A/D,C'wealth Ave,Tanglin Halt
11169,Queenstown,103.7983817,1.302705,C'Wealth Stn Exit B/C,C'wealth Ave,Commonwealth
11171,Queenstown,103.7947972,1.305356667,Opp Blk 7B,C'wealth Ave,Tanglin Halt
11179,Queenstown,103.7942794,1.306275214,Blk 8,C'wealth Ave,Holland Drive
11181,Queenstown,103.7922764,1.307223333,Opp Blk 43,C'wealth Ave,Tanglin Halt
11189,Queenstown,103.7925422,1.307401389,Blk 43,C'wealth Ave,Holland Drive
11191,Queenstown,103.7883732,1.308016408,Buona Vista Stn,C'wealth Ave West,One North
11199,Queenstown,103.7884315,1.308379707,Blk 15,C'wealth Ave West,Ghim Moh
11201,Tanglin,103.8118645,1.306926429,CSC Dempsey Clubhse,Holland Rd,Ridout
11209,Tanglin,103.8103835,1.308172808,Opp Peirce Rd,Holland Rd,Tyersall
11211,Tanglin,103.8093952,1.308387799,Aft Peirce Rd,Holland Rd,Ridout
11219,Tanglin,103.8071641,1.309885061,Great Eastern Mansions,Holland Rd,Tyersall
11221,Tanglin,103.8054441,1.310022253,Lien Twrs,Holland Rd,Ridout
11229,Tanglin,103.8052254,1.310600659,Les Jardins De Holland,Holland Rd,Tyersall
11231,Bukit Timah,103.8011992,1.311153163,Aft Estoril Mansions,Holland Rd,Leedon Park
11239,Bukit Timah,103.8016552,1.311528574,Fairlodge,Holland Rd,Farrer Court
11259,Queenstown,103.79274,1.311198879,Opp Blk 21,Holland Dr,Holland Drive
11261,Queenstown,103.7944462,1.312231684,Holland Village,Holland Rd,Leedon Park
11269,Bukit Timah,103.794538,1.312561126,Opp Holland Village,Holland Rd,Leedon Park
11271,Bukit Timah,103.7900842,1.314734444,Aft East Sussex Lane,Holland Rd,Ulu Pandan
11279,Bukit Timah,103.7906926,1.314668789,Aft Coronation Rd West,Holland Rd,Leedon Park
11281,Bukit Timah,103.7885219,1.316226944,Aft Tan Boon Chong Ave,Holland Rd,Ulu Pandan
11289,Bukit Timah,103.7890434,1.316188914,Opp Tan Boon Chong Ave,Holland Rd,Leedon Park
11291,Bukit Timah,103.7859233,1.317927778,Cold Storage Jelita,Holland Rd,Ulu Pandan
11299,Bukit Timah,103.7855884,1.318269756,Opp Cold Storage Jelita,Holland Rd,Holland Road
11301,Bukit Timah,103.7879007,1.318039721,Hse No. 578,Sixth Ave,Holland Road
11309,Bukit Timah,103.7884299,1.318624439,Hse No. 589,Sixth Ave,Leedon Park
11311,Bukit Timah,103.7891869,1.319896389,Hse No. 532,Sixth Ave,Holland Road
11319,Bukit Timah,103.7895997,1.32030638,Opp Hse No. 516,Sixth Ave,Leedon Park
11321,Bukit Timah,103.7901036,1.321231389,Opp Regent Villa,Sixth Ave,Holland Road
11329,Bukit Timah,103.7909809,1.322361397,Regent Villa,Sixth Ave,Leedon Park
11331,Bukit Timah,103.7914467,1.323209188,Opp Dynasty Gdn II,Sixth Ave,Holland Road
11339,Bukit Timah,103.7920472,1.323986389,Dynasty Lodge,Sixth Ave,Leedon Park
11341,Bukit Timah,103.7928279,1.325515062,Garlick Ville,Sixth Ave,Holland Road
11349,Bukit Timah,103.7930739,1.325666111,Opp Garlick Ville,Sixth Ave,Coronation Road
11351,Queenstown,103.7894511,1.309345712,Blk 13,Ghim Moh Rd,Ghim Moh
11359,Queenstown,103.7896861,1.309310226,Opp Blk 13,Ghim Moh Rd,Ghim Moh
11361,Queenstown,103.7905812,1.306496986,Buona Vista Stn Exit C,Nth Buona Vista Rd,One North
11369,Queenstown,103.7908483,1.306325964,Buona Vista Stn Exit D,Nth Buona Vista Rd,One North
11379,Queenstown,103.7923632,1.309170025,Buona Vista Ter,Nth Buona Vista Rd,Holland Drive
11381,Queenstown,103.7932829,1.308411379,Blk 10A,Holland Dr,Holland Drive
11389,Queenstown,103.7929322,1.30906501,Blk 46,Holland Dr,Holland Drive
11401,Queenstown,103.7950744,1.309067222,Holland V Stn/Blk12,Holland Ave,Holland Drive
11409,Queenstown,103.7943258,1.307644167,Blk 9,Holland Ave,Holland Drive
11419,Bukit Timah,103.796044,1.311029814,Holland V Stn Exit A,Holland Ave,Leedon Park
11429,Queenstown,103.7983633,1.30454,Opp Blk 115B,C'wealth Dr,Commonwealth
11439,Queenstown,103.8002978,1.306064722,Blk 92,C'wealth Dr,Commonwealth
11441,Queenstown,103.7975406,1.297804167,Blk 58,C'wealth Dr,Tanglin Halt
11449,Queenstown,103.7976033,1.298405278,Blk 37B,C'wealth Dr,Tanglin Halt
11451,Queenstown,103.7970728,1.300349722,Blk 72,C'wealth Dr,Tanglin Halt
11459,Queenstown,103.7968519,1.300970556,Blk 50,C'wealth Dr,Tanglin Halt
11469,Queenstown,103.8018858,1.301135034,Queensway Sec Sch,Margaret Dr,Margaret Drive
11471,Queenstown,103.8031516,1.299518926,Opp The Fisherman Ch,Margaret Dr,Margaret Drive
11479,Queenstown,103.8037199,1.299380751,The Fisherman Ch,Margaret Dr,Margaret Drive
11481,Queenstown,103.8060054,1.298115189,Queenstown Lib,Margaret Dr,Margaret Drive
11489,Queenstown,103.8049972,1.298453515,Opp Queenstown Lib,Margaret Dr,Margaret Drive
11491,Queenstown,103.8076365,1.297102028,Opp Queenstown Pr Sch,Margaret Dr,Margaret Drive
11499,Queenstown,103.8078866,1.296850536,Queenstown Pr Sch,Margaret Dr,Margaret Drive
11511,Bukit Merah,103.8025188,1.285946874,Alexandra Hosp,Alexandra Rd,Queensway
11519,Queenstown,103.8033413,1.286657422,Opp Queensway Shop Ctr,Alexandra Rd,Alexandra Hill
11521,Queenstown,103.80543,1.28857101,Anchorpoint,Alexandra Rd,Mei Chin
11529,Bukit Merah,103.8060909,1.289031206,Bef IKEA Ind Bldg,Alexandra Rd,Alexandra Hill
11531,Bukit Merah,103.8075308,1.291088333,Opp Lea Hin Hardware Fty,Alexandra Rd,Mei Chin
11539,Bukit Merah,103.8078618,1.291170495,Lea Hin Hardware Fty,Alexandra Rd,Alexandra Hill
11541,Queenstown,103.805785,1.29235984,Opp Queens,Stirling Rd,Mei Chin
11551,Queenstown,103.804096,1.291267031,Tiong Ghee Tp,Stirling Rd,Mei Chin
11561,Queenstown,103.8024759,1.29107396,Blk 166,Stirling Rd,Mei Chin
11579,Queenstown,103.8030332,1.292564891,Blk 158,Mei Ling St,Mei Chin
11589,Queenstown,103.8040052,1.292991881,Blk 157,Mei Ling St,Mei Chin
11599,Queenstown,103.8031489,1.294208056,Blk 153,Mei Ling St,Mei Chin
11609,Queenstown,103.8021219,1.291889722,Blk 163,Mei Chin Rd,Mei Chin
12021,Bukit Timah,103.7824306,1.319076389,Bef Moonbeam Wk,Holland Rd,Ulu Pandan
12029,Bukit Timah,103.7824392,1.319583694,Opp Moonbeam Wk,Holland Rd,Holland Road
12031,Bukit Timah,103.7796286,1.320800851,Pandan Valley Condo,Ulu Pandan Rd,Ulu Pandan
12039,Bukit Timah,103.78019,1.321045262,Opp Pandan Valley Condo,Ulu Pandan Rd,Holland Road
12041,Bukit Timah,103.7765344,1.320491727,Aft Pandan Valley,Ulu Pandan Rd,Ulu Pandan
12049,Bukit Timah,103.7765589,1.32091132,Opp Pandan Valley,Ulu Pandan Rd,Holland Road
12051,Bukit Timah,103.7750613,1.320428951,Pine Gr Condo,Ulu Pandan Rd,Ulu Pandan
12059,Bukit Timah,103.775159,1.320727311,Opp Pine Gr Condo,Ulu Pandan Rd,Holland Road
12061,Clementi,103.7708734,1.321785002,Blk 109,Clementi Rd,Sunset Way
12069,Bukit Timah,103.7710419,1.321433056,Opp Blk 109A,Clementi Rd,Holland Road
12071,Clementi,103.7721939,1.3240225,Blk 116,Clementi Rd,Sunset Way
12079,Bukit Timah,103.7726309,1.323831876,Opp Blk 116,Clementi Rd,Holland Road
12081,Clementi,103.77543,1.326468056,Maju Camp,Clementi Rd,Sunset Way
12089,Bukit Timah,103.7757089,1.326261111,Opp Maju Camp,Clementi Rd,Holland Road
12091,Bukit Timah,103.7771471,1.329183155,SIM HQ,Clementi Rd,Anak Bukit
12099,Bukit Timah,103.7767036,1.327838056,Opp SIM HQ,Clementi Rd,Holland Road
12101,Bukit Timah,103.7776851,1.332438964,Ngee Ann Poly,Clementi Rd,Anak Bukit
12109,Bukit Timah,103.7780086,1.330819444,Opp Ngee Ann Poly,Clementi Rd,Holland Road
12111,Bukit Timah,103.7722298,1.319117911,Bef Clementi Rd,Ulu Pandan Rd,Ulu Pandan
12119,Bukit Timah,103.7727927,1.319645982,Police KINS Trg Camp,Ulu Pandan Rd,Holland Road
12121,Queenstown,103.7871517,1.311648333,Blk 7,Ghim Moh Rd,Ghim Moh
12129,Queenstown,103.7873261,1.311821111,Blk 3,Ghim Moh Rd,Ghim Moh
12131,Bukit Timah,103.7850617,1.314159444,Aft Grove Ave,Mt Sinai Rd,Ulu Pandan
12139,Bukit Timah,103.7850416,1.314531859,Aft Mt Sinai Lane,Mt Sinai Rd,Ghim Moh
12141,Bukit Timah,103.7823915,1.315743898,Opp Henry Pk,Mt Sinai Rd,Ulu Pandan
12149,Bukit Timah,103.782661,1.315769005,Henry Pk,Mt Sinai Rd,Ulu Pandan
12151,Bukit Timah,103.7812757,1.318650645,Bef Moonbeam Terr,Moonbeam Walk,Ulu Pandan
12169,Bukit Timah,103.7772417,1.319165492,Pandan Valley,Pandan Valley,Ulu Pandan
12179,Bukit Timah,103.7769949,1.316795047,Montview,Mt Sinai Rise,Ulu Pandan
12189,Bukit Timah,103.780224,1.316426937,Bef Mt Sinai Dr,Mt Sinai Rise,Ulu Pandan
12199,Bukit Timah,103.7782062,1.315479989,Opp Village Twr,Mt Sinai Rise,Ulu Pandan
12201,Clementi,103.7639951,1.326708269,Logishub @ Clementi,Clementi Ave 6,Toh Tuck
12209,Clementi,103.7642997,1.326532028,Opp Logishub @ Clementi,Clementi Ave 6,Sunset Way
12211,Bukit Timah,103.7807071,1.317213361,Bef Mt Sinai Wk,Mt Sinai Dr,Ulu Pandan
13011,Tanglin,103.8198382,1.306348492,Opp S'pore Botanic Gdns,Napier Rd,Ridout
13019,Tanglin,103.8201308,1.306738022,S'pore Botanic Gdns,Napier Rd,Nassim
13021,Tanglin,103.8143067,1.30633973,Aft Min Of Foreign Affairs,Holland Rd,Ridout
13029,Tanglin,103.8145186,1.306717833,Bef Tyersall Ave,Holland Rd,Tyersall
13031,Tanglin,103.8170739,1.299129722,Opp Chatsworth Rd,Tanglin Rd,Ridout
13039,Tanglin,103.8174427,1.299815727,Bef Chatsworth Rd,Tanglin Rd,Chatsworth
13041,Tanglin,103.8196763,1.302428343,Aft Rochalie Dr,Tanglin Rd,Ridout
13049,Tanglin,103.8204507,1.302616713,Bef Rochalie Dr,Tanglin Rd,Chatsworth
13051,Tanglin,103.8263656,1.293343059,Opp Valley Pt,River Valley Rd,Chatsworth
13059,Tanglin,103.8266349,1.293282736,Valley Pt,River Valley Rd,Chatsworth
13062,Tanglin,103.8285327,1.294766744,STELLAR RV,River Valley Rd,Chatsworth
13063,Tanglin,103.8296431,1.295346928,RV SUITES,River Valley Rd,Chatsworth
13069,Tanglin,103.8288081,1.29488,RV RESIDENCES,River Valley Rd,Chatsworth
13071,River Valley,103.8322513,1.296361993,Riva Lodge,River Valley Rd,Leonie Hill
13079,Singapore River,103.8322921,1.296122133,The Cosmopolitan,River Valley Rd,Robertson Quay
13081,River Valley,103.8362428,1.295911389,St. Thomas Wk,River Valley Rd,Leonie Hill
13089,River Valley,103.8360411,1.295751111,Opp St. Thomas Wk,River Valley Rd,Institution Hill
13091,River Valley,103.8393781,1.295931389,AFT KIM YAM RD,River Valley Rd,Oxley
13099,River Valley,103.8396127,1.295780242,BEF KIM YAM RD,River Valley Rd,Institution Hill
13101,River Valley,103.8423121,1.294141627,Opp Mohd Sultan Rd,River Valley Rd,Fort Canning
13109,Museum,103.8427242,1.293509444,UE Sq/Bef Mohd Sultan Rd,River Valley Rd,Robertson Quay
13119,Singapore River,103.8328385,1.293626774,Opp Great World City,Kim Seng Rd,Robertson Quay
13121,Singapore River,103.8308378,1.294092217,Opp Great World City,Zion Rd,Chatsworth
13139,Singapore River,103.8320553,1.295042619,The Trillium,Kim Seng Rd,Robertson Quay
13141,Tanglin,103.8299799,1.297636828,Aft Zion Full Gospel Ch,Hoot Kiam Rd,Chatsworth
13159,River Valley,103.8305318,1.297960115,Bef Zion Full Gospel Ch,Irwell Bank Rd,Leonie Hill
13169,River Valley,103.8283929,1.299103052,Grange 80 Condo,Grange Rd,One Tree Hill
13171,Tanglin,103.826507,1.299068091,Gramercy Pk,Grange Rd,Chatsworth
13179,River Valley,103.8266525,1.2992575,Cliveden At Grange,Grange Rd,One Tree Hill
13181,Tanglin,103.8240347,1.300232237,Aft One Tree Hill,Grange Rd,Chatsworth
13189,River Valley,103.8241475,1.300381667,Bef One Tree Hill,Grange Rd,One Tree Hill
13191,River Valley,103.8297819,1.302461,Bef Orchard Blvd,Paterson Rd,One Tree Hill
13199,River Valley,103.829875,1.302127,Aft Orchard Blvd,Paterson Rd,Paterson
13201,Tanglin,103.8220956,1.304536223,British High Comm,Tanglin Rd,Ridout
13209,Tanglin,103.8220561,1.304031071,Opp British High Comm,Tanglin Rd,Chatsworth
13211,Singapore River,103.841096,1.292416994,Aft Unity St,Mohd Sultan Rd,Robertson Quay
14009,Bukit Merah,103.8190147,1.267035026,HarbourFront Int,Seah Im Rd,Maritime Square
14011,Bukit Merah,103.8255261,1.267954444,Bef Mt Faber Lodge,Kg Bahru Rd,Maritime Square
14019,Bukit Merah,103.8257172,1.268488925,Opp Mt Faber Lodge,Kg Bahru Rd,City Terminals
14021,Bukit Merah,103.8247836,1.271329722,The Pearl @ Mt Faber,Lower Delta Rd,Maritime Square
14029,Bukit Merah,103.8241878,1.272473333,Blk 105,Lower Delta Rd,Telok Blangah Rise
14031,Bukit Merah,103.8230603,1.276242778,St. Theresa's Convent,Lower Delta Rd,Telok Blangah Way
14039,Bukit Merah,103.8234583,1.276636379,Opp St. Theresa's Convent,Lower Delta Rd,Telok Blangah Rise
14041,Bukit Merah,103.8124708,1.273272781,Blk 54,Henderson Rd,Telok Blangah Drive
14049,Bukit Merah,103.8130423,1.273241668,Opp Blk 55,Henderson Rd,Maritime Square
14051,Bukit Merah,103.8150756,1.275815,Aft Telok Blangah Hts,Henderson Rd,Telok Blangah Drive
14059,Bukit Merah,103.8151437,1.275374851,Bef Telok Blangah Hts,Henderson Rd,Maritime Square
14061,Bukit Merah,103.8386204,1.272312698,Opp Former Railway Stn,Keppel Rd,City Terminals
14069,Bukit Merah,103.8364069,1.272538056,Former Railway Stn,Keppel Rd,Everton Park
14071,Bukit Merah,103.8339026,1.272203424,Keppel Workshop,Keppel Rd,City Terminals
14081,Bukit Merah,103.8308919,1.270896111,Tg Pagar DP Blk F5,Keppel Rd,City Terminals
14089,Bukit Merah,103.8297928,1.27046005,Opp Tg Pagar DP Blk F5,Keppel Rd,City Terminals
14101,Bukit Merah,103.8282581,1.268375,Opp Keppel DP Blk 517,Keppel Rd,City Terminals
14109,Bukit Merah,103.8272249,1.268046016,Keppel DP Blk 517,Keppel Rd,City Terminals
14119,Bukit Merah,103.8222828,1.265923609,Opp VivoCity,Telok Blangah Rd,Maritime Square
14121,Bukit Merah,103.8192566,1.2659135,Aft HarbourFront Stn,Telok Blangah Rd,Maritime Square
14129,Bukit Merah,103.8197788,1.266078691,Harbourfront Stn Exit A,Telok Blangah Rd,Maritime Square
14131,Bukit Merah,103.8167544,1.267401303,Caribbean at Keppel Bay,Telok Blangah Rd,Maritime Square
14139,Bukit Merah,103.8154695,1.268635277,Bef Seah Im Rd,Telok Blangah Rd,Maritime Square
14141,Bukit Merah,103.8221133,1.265524215,HarbourFront Stn/Vivocity,Telok Blangah Rd,Maritime Square
14151,Bukit Merah,103.8129359,1.269647659,Opp Chr Community Chapel,Telok Blangah Rd,Maritime Square
14159,Bukit Merah,103.8131542,1.269940464,Bef Chr Community Chapel,Telok Blangah Rd,Maritime Square
14161,Bukit Merah,103.8100991,1.270758665,Telok Blangah Stn,Telok Blangah Rd,Maritime Square
14169,Bukit Merah,103.8094181,1.271185504,Opp Telok Blangah Stn,Telok Blangah Rd,Telok Blangah Drive
14171,Bukit Merah,103.8065486,1.271459598,Opp Yeo's Bldg,Telok Blangah Rd,Maritime Square
14179,Bukit Merah,103.8063,1.271884546,Yeo's Bldg,Telok Blangah Rd,Telok Blangah Drive
14189,Bukit Merah,103.8039836,1.272693033,Aft Alexandra Rd,Telok Blangah Rd,Telok Blangah Drive
14191,Bukit Merah,103.8121144,1.281218333,Blk 105 CP,Depot Rd,Depot Road
14199,Bukit Merah,103.8127506,1.281316767,Blk 118,Depot Rd,Depot Road
14201,Bukit Merah,103.8091468,1.281673073,Blk 110,Depot Rd,Depot Road
14209,Bukit Merah,103.8095887,1.281763977,Aft Hewlett Packard,Depot Rd,Depot Road
14211,Bukit Merah,103.8052188,1.281611684,ISS Intl Sch,Depot Rd,Telok Blangah Drive
14219,Bukit Merah,103.8068496,1.282186479,Opp Blk 114,Depot Rd,Depot Road
14221,Bukit Merah,103.8289337,1.273593322,Opp St. Teresa's Ch,Kg Bahru Rd,City Terminals
14229,Bukit Merah,103.8285789,1.273706702,St. Teresa's Ch,Kg Bahru Rd,Telok Blangah Rise
14231,Bukit Merah,103.8266722,1.27101,Keppel DP Blk 519,Kg Bahru Rd,City Terminals
14239,Bukit Merah,103.8271424,1.271781382,Opp Keppel DP Blk 519,Kg Bahru Rd,Telok Blangah Rise
14241,Bukit Merah,103.8168725,1.279143531,Opp Blk 1,Henderson Rd,Telok Blangah Drive
14249,Bukit Merah,103.8173299,1.279474057,Blk 1,Henderson Rd,Telok Blangah Way
14259,Bukit Merah,103.8186582,1.277845011,Blk 11,Telok Blangah Cres,Telok Blangah Way
14269,Bukit Merah,103.8199945,1.277584806,Blk 10,Telok Blangah Cres,Telok Blangah Way
14271,Bukit Merah,103.8191485,1.275681943,Al-Amin Mque,Telok Blangah Way,Maritime Square
14279,Bukit Merah,103.8192089,1.275915523,Blk 25,Telok Blangah Way,Telok Blangah Way
14281,Bukit Merah,103.8180438,1.276996716,Safra Mt Faber,Telok Blangah Way,Maritime Square
14291,Bukit Merah,103.8213265,1.274684408,Blk 27,Telok Blangah Way,Telok Blangah Rise
14299,Bukit Merah,103.8212713,1.274888204,Opp Blk 27,Telok Blangah Way,Telok Blangah Way
14309,Bukit Merah,103.8230259,1.271289,Blk 41,Telok Blangah Rise,Telok Blangah Rise
14319,Bukit Merah,103.8207183,1.273406852,Blk 28,Telok Blangah Rise,Telok Blangah Rise
14329,Bukit Merah,103.8094537,1.274349615,Blk 67,Telok Blangah St 32,Telok Blangah Drive
14331,Bukit Merah,103.8110681,1.276946111,Opp Blk 70B,Telok Blangah Hts,Telok Blangah Drive
14339,Bukit Merah,103.811245,1.276660655,Blk 70A,Telok Blangah Hts,Telok Blangah Drive
14341,Bukit Merah,103.8134739,1.275933889,Opp Blk 59,Telok Blangah Hts,Telok Blangah Drive
14349,Bukit Merah,103.8133981,1.275790298,Blk 59,Telok Blangah Hts,Telok Blangah Drive
14351,Bukit Merah,103.8103611,1.27275,Aft Blk 48,Telok Blangah Dr,Telok Blangah Drive
14359,Bukit Merah,103.8103503,1.272890556,Blk 50,Telok Blangah Dr,Telok Blangah Drive
14369,Bukit Merah,103.8036593,1.281536358,The Interlace,Depot Rd,Depot Road
14379,Bukit Merah,103.8237936,1.272438333,Blk 40,Lower Delta Rd,Telok Blangah Rise
14381,Bukit Merah,103.8255429,1.274130142,Blk 109,Bt Purmei Ave,Telok Blangah Rise
