BusStopCode,Direction,Distance,Operator,ServiceNo,StopSequence
46009,1,0,SMRT,178,1
46291,1,0.6,SMRT,178,2
46199,1,1.1,SMRT,178,3
46181,1,1.4,SMRT,178,4
46209,1,1.6,SMRT,178,5
46709,1,1.8,SMRT,178,6
46119,1,2.2,SMRT,178,7
46091,1,2.7,SMRT,178,8
46059,1,3.1,SMRT,178,9
46049,1,3.4,SMRT,178,10
46039,1,3.9,SMRT,178,11
46029,1,4.4,SMRT,178,12
45139,1,4.9,SMRT,178,13
45129,1,5.3,SMRT,178,14
45119,1,5.7,SMRT,178,15
45109,1,6.2,SMRT,178,16
45099,1,6.7,SMRT,178,17
45079,1,7.1,SMRT,178,18
45069,1,7.6,SMRT,178,19
45059,1,7.9,SMRT,178,20
45049,1,8.5,SMRT,178,21
45039,1,8.7,SMRT,178,22
45029,1,9,SMRT,178,23
44999,1,9.2,SMRT,178,24
45019,1,9.6,SMRT,178,25
44069,1,9.9,SMRT,178,26
44059,1,10.1,SMRT,178,27
44049,1,10.6,SMRT,178,28
44029,1,10.9,SMRT,178,29
44019,1,11.2,SMRT,178,30
43119,1,11.5,SMRT,178,31
43109,1,11.9,SMRT,178,32
43099,1,12.1,SMRT,178,33
43089,1,12.4,SMRT,178,34
43069,1,12.9,SMRT,178,35
43059,1,13.3,SMRT,178,36
43049,1,13.6,SMRT,178,37
43029,1,14.1,SMRT,178,38
43631,1,14.7,SMRT,178,39
43201,1,15.2,SMRT,178,40
43191,1,15.8,SMRT,178,41
43181,1,16.2,SMRT,178,42
43171,1,16.6,SMRT,178,43
43419,1,17.2,SMRT,178,44
43401,1,17.6,SMRT,178,45
43531,1,18,SMRT,178,46
43341,1,18.4,SMRT,178,47
43453,1,18.9,SMRT,178,48
28299,1,19.3,SMRT,178,49
28289,1,19.6,SMRT,178,50
28279,1,19.9,SMRT,178,51
28269,1,20.2,SMRT,178,52
28259,1,20.6,SMRT,178,53
28249,1,20.9,SMRT,178,54
28239,1,21.4,SMRT,178,55
28309,1,21.9,SMRT,178,56
20061,1,22.6,SMRT,178,57
20081,1,23.2,SMRT,178,58
21011,1,24.4,SMRT,178,59
21021,1,24.9,SMRT,178,60
21171,1,25.7,SMRT,178,61
21181,1,26.2,SMRT,178,62
21191,1,26.5,SMRT,178,63
21271,1,26.7,SMRT,178,64
21201,1,27,SMRT,178,65
21211,1,27.4,SMRT,178,66
21681,1,27.8,SMRT,178,67
21691,1,28.1,SMRT,178,68
22491,1,29.2,SMRT,178,69
22009,1,29.7,SMRT,178,70
22009,2,0,SMRT,178,1
22499,2,0.7,SMRT,178,2
21699,2,1.8,SMRT,178,3
21689,2,2,SMRT,178,4
21229,2,2.3,SMRT,178,5
21219,2,2.5,SMRT,178,6
21209,2,2.9,SMRT,178,7
21279,2,3.2,SMRT,178,8
21199,2,3.4,SMRT,178,9
21189,2,3.8,SMRT,178,10
21179,2,4.3,SMRT,178,11
21029,2,4.8,SMRT,178,12
21019,2,5.4,SMRT,178,13
20089,2,6.8,SMRT,178,14
20069,2,7.4,SMRT,178,15
20271,2,7.7,SMRT,178,16
28221,2,8,SMRT,178,17
28231,2,8.3,SMRT,178,18
28241,2,8.7,SMRT,178,19
28251,2,9.1,SMRT,178,20
28261,2,9.4,SMRT,178,21
28271,2,9.8,SMRT,178,22
28281,2,10.1,SMRT,178,23
28291,2,10.4,SMRT,178,24
43459,2,10.9,SMRT,178,25
43349,2,11.4,SMRT,178,26
43539,2,11.8,SMRT,178,27
43409,2,12.1,SMRT,178,28
43411,2,12.6,SMRT,178,29
43179,2,13.2,SMRT,178,30
43189,2,13.6,SMRT,178,31
43199,2,14,SMRT,178,32
43209,2,14.5,SMRT,178,33
43639,2,15.1,SMRT,178,34
43021,2,15.6,SMRT,178,35
43041,2,16.1,SMRT,178,36
43051,2,16.7,SMRT,178,37
43061,2,17,SMRT,178,38
43071,2,17.2,SMRT,178,39
43081,2,17.4,SMRT,178,40
43091,2,17.7,SMRT,178,41
43111,2,18.2,SMRT,178,42
44011,2,18.4,SMRT,178,43
44021,2,18.8,SMRT,178,44
44041,2,19.1,SMRT,178,45
44051,2,19.6,SMRT,178,46
43991,2,19.8,SMRT,178,47
44061,2,20,SMRT,178,48
45011,2,20.2,SMRT,178,49
45021,2,20.6,SMRT,178,50
45031,2,21,SMRT,178,51
45041,2,21.5,SMRT,178,52
45051,2,21.8,SMRT,178,53
45061,2,22.2,SMRT,178,54
45071,2,22.5,SMRT,178,55
45091,2,23,SMRT,178,56
45101,2,23.5,SMRT,178,57
45111,2,23.9,SMRT,178,58
45121,2,24.4,SMRT,178,59
45131,2,24.7,SMRT,178,60
46389,2,25.5,SMRT,178,61
46499,2,26.2,SMRT,178,62
46519,2,26.6,SMRT,178,63
46509,2,26.9,SMRT,178,64
46069,2,27.7,SMRT,178,65
46088,2,28,SMRT,178,66
46111,2,28.4,SMRT,178,67
46201,2,28.9,SMRT,178,68
46189,2,29.1,SMRT,178,69
46191,2,29.4,SMRT,178,70
46299,2,29.8,SMRT,178,71
46009,2,30.3,SMRT,178,72
46009,1,0,SMRT,178A,1
46291,1,0.6,SMRT,178A,2
46199,1,1.1,SMRT,178A,3
46181,1,1.4,SMRT,178A,4
46209,1,1.6,SMRT,178A,5
46709,1,1.8,SMRT,178A,6
46119,1,2.2,SMRT,178A,7
46091,1,2.7,SMRT,178A,8
46059,1,3.1,SMRT,178A,9
46049,1,3.4,SMRT,178A,10
46039,1,3.9,SMRT,178A,11
46029,1,4.4,SMRT,178A,12
45139,1,4.9,SMRT,178A,13
22009,1,0,SBST,179,1
22501,1,0.8,SBST,179,2
22511,1,1.1,SBST,179,3
22521,1,1.4,SBST,179,4
22451,1,1.7,SBST,179,5
27301,1,2,SBST,179,6
27321,1,2.5,SBST,179,7
27281,1,3.3,SBST,179,8
27291,1,3.6,SBST,179,9
27311,1,3.8,SBST,179,10
27061,1,4.1,SBST,179,11
27211,1,4.5,SBST,179,12
27221,1,4.9,SBST,179,13
27231,1,5.4,SBST,179,14
27241,1,5.9,SBST,179,15
27251,1,6.2,SBST,179,16
27261,1,6.6,SBST,179,17
27329,1,7.6,SBST,179,18
27309,1,8,SBST,179,19
22459,1,8.3,SBST,179,20
22529,1,8.6,SBST,179,21
22519,1,8.9,SBST,179,22
22509,1,9.2,SBST,179,23
22009,1,9.7,SBST,179,24
22009,1,0,SBST,179A,1
27281,1,3.3,SBST,179A,8
27291,1,3.6,SBST,179A,9
27311,1,3.8,SBST,179A,10
27061,1,4.1,SBST,179A,11
27211,1,4.5,SBST,179A,12
27221,1,4.9,SBST,179A,13
27231,1,5.4,SBST,179A,14
27241,1,5.9,SBST,179A,15
27251,1,6.2,SBST,179A,16
27261,1,6.6,SBST,179A,17
22009,1,9.7,SBST,179A,24
84009,1,12.6,GAS,17A,1
84301,1,13.2,GAS,17A,2
84311,1,13.5,GAS,17A,3
84321,1,13.8,GAS,17A,4
84341,1,14.1,GAS,17A,5
84221,1,14.5,GAS,17A,6
84251,1,15.1,GAS,17A,7
84261,1,15.5,GAS,17A,8
84271,1,16,GAS,17A,9
84591,1,16.4,GAS,17A,10
75019,1,0,SBST,18,1
76559,1,0.4,SBST,18,2
76191,1,0.7,SBST,18,3
76201,1,1.1,SBST,18,4
76211,1,1.4,SBST,18,5
76221,1,1.7,SBST,18,6
76231,1,2.1,SBST,18,7
76469,1,2.5,SBST,18,8
76439,1,3.1,SBST,18,9
76449,1,3.3,SBST,18,10
76459,1,3.5,SBST,18,11
76419,1,3.9,SBST,18,12
76109,1,4.1,SBST,18,13
76099,1,4.5,SBST,18,14
76089,1,4.9,SBST,18,15
76079,1,5.3,SBST,18,16
75059,1,6,SBST,18,17
75069,1,6.7,SBST,18,18
75349,1,7.1,SBST,18,19
84209,1,7.3,SBST,18,20
84349,1,8.1,SBST,18,22
84331,1,8.5,SBST,18,23
84009,1,9.1,SBST,18,24
84339,1,9.8,SBST,18,25
84341,1,10.2,SBST,18,26
84521,1,10.5,SBST,18,27
84201,1,11,SBST,18,28
75341,1,11.3,SBST,18,29
75061,1,11.7,SBST,18,30
75051,1,12.4,SBST,18,31
76071,1,13.1,SBST,18,32
76081,1,13.6,SBST,18,33
76091,1,14,SBST,18,34
76101,1,14.4,SBST,18,35
76411,1,14.8,SBST,18,36
76451,1,15.2,SBST,18,37
76441,1,15.5,SBST,18,38
76431,1,15.8,SBST,18,39
76461,1,16.1,SBST,18,40
76239,1,16.5,SBST,18,41
76229,1,16.9,SBST,18,42
76219,1,17.2,SBST,18,43
76209,1,17.6,SBST,18,44
76199,1,17.9,SBST,18,45
76551,1,18.2,SBST,18,46
75019,1,18.8,SBST,18,47
22009,1,0,SMRT,180,1
22499,1,0.7,SMRT,180,2
21699,1,1.8,SMRT,180,3
21689,1,2,SMRT,180,4
28099,1,2.6,SMRT,180,5
28379,1,3.1,SMRT,180,6
28369,1,3.5,SMRT,180,7
28359,1,3.9,SMRT,180,8
28349,1,4.2,SMRT,180,9
28281,1,4.5,SMRT,180,10
28291,1,4.8,SMRT,180,11
43459,1,5.3,SMRT,180,12
43761,1,5.6,SMRT,180,13
43751,1,6.2,SMRT,180,14
43781,1,6.6,SMRT,180,15
43771,1,7.1,SMRT,180,16
43671,1,7.5,SMRT,180,17
44171,1,8,SMRT,180,18
44161,1,8.5,SMRT,180,19
44151,1,9,SMRT,180,20
44131,1,9.5,SMRT,180,21
44141,1,9.8,SMRT,180,22
44029,1,10.4,SMRT,180,24
45009,1,10.7,SMRT,180,25
44259,1,11.1,SMRT,180,26
44149,1,11.8,SMRT,180,27
44139,1,12.1,SMRT,180,28
44159,1,12.6,SMRT,180,29
44169,1,13.1,SMRT,180,30
44179,1,13.5,SMRT,180,31
43679,1,14,SMRT,180,32
43779,1,14.4,SMRT,180,33
43789,1,14.8,SMRT,180,34
43759,1,15.3,SMRT,180,35
43769,1,15.8,SMRT,180,36
43453,1,16.2,SMRT,180,37
28299,1,16.6,SMRT,180,38
28289,1,16.9,SMRT,180,39
28341,1,17.3,SMRT,180,40
28351,1,17.5,SMRT,180,41
28361,1,17.9,SMRT,180,42
28371,1,18.3,SMRT,180,43
28091,1,18.8,SMRT,180,44
21681,1,19.5,SMRT,180,45
21691,1,19.8,SMRT,180,46
22491,1,20.9,SMRT,180,47
22009,1,21.4,SMRT,180,48
22009,1,0,SMRT,180A,1
22499,1,0.7,SMRT,180A,2
21699,1,1.8,SMRT,180A,3
21689,1,2,SMRT,180A,4
28099,1,2.6,SMRT,180A,5
28379,1,3.1,SMRT,180A,6
28369,1,3.5,SMRT,180A,7
28359,1,3.9,SMRT,180A,8
28349,1,4.2,SMRT,180A,9
28281,1,4.5,SMRT,180A,10
28291,1,4.8,SMRT,180A,11
43459,1,5.3,SMRT,180A,12
43761,1,5.6,SMRT,180A,13
43751,1,6.2,SMRT,180A,14
43781,1,6.6,SMRT,180A,15
43771,1,7.1,SMRT,180A,16
43671,1,7.5,SMRT,180A,17
44171,1,8,SMRT,180A,18
44161,1,8.5,SMRT,180A,19
44151,1,9,SMRT,180A,20
44131,1,9.5,SMRT,180A,21
44141,1,9.8,SMRT,180A,22
44029,1,10.4,SMRT,180A,24
45009,1,10.7,SMRT,180A,25
44259,1,11.1,SMRT,180A,26
22009,1,0,SBST,181,1
22441,1,0.8,SBST,181,2
22591,1,1.1,SBST,181,3
27371,1,1.5,SBST,181,4
27381,1,1.9,SBST,181,5
27439,1,2.2,SBST,181,6
27449,1,2.7,SBST,181,7
27459,1,3,SBST,181,8
27469,1,3.2,SBST,181,9
27461,1,3.5,SBST,181,10
27451,1,3.7,SBST,181,11
27441,1,4.1,SBST,181,12
27431,1,4.5,SBST,181,13
27389,1,4.7,SBST,181,14
27379,1,5,SBST,181,15
22599,1,5.5,SBST,181,16
22449,1,5.7,SBST,181,17
22009,1,6.2,SBST,181,18
22009,1,0,SBST,181M,1
22441,1,0.8,SBST,181M,2
22591,1,1.1,SBST,181M,3
27371,1,1.5,SBST,181M,4
27381,1,1.9,SBST,181M,5
27439,1,2.2,SBST,181M,6
27449,1,2.7,SBST,181M,7
27459,1,3.2,SBST,181M,8
27469,1,3.4,SBST,181M,9
27479,1,4.1,SBST,181M,10
27451,1,4.8,SBST,181M,11
27441,1,5.2,SBST,181M,12
27431,1,5.6,SBST,181M,13
27389,1,5.8,SBST,181M,14
27379,1,6.1,SBST,181M,15
22599,1,6.6,SBST,181M,16
22449,1,6.8,SBST,181M,17
22009,1,7.3,SBST,181M,18
24009,1,0,SBST,182,1
23081,1,0.8,SBST,182,2
24041,1,1.2,SBST,182,3
24501,1,2.6,SBST,182,4
25219,1,3.9,SBST,182,5
25229,1,4.7,SBST,182,6
25239,1,5.3,SBST,182,7
25249,1,5.7,SBST,182,8
25259,1,6.4,SBST,182,9
25269,1,7,SBST,182,10
25411,1,7.6,SBST,182,11
25421,1,7.9,SBST,182,12
25431,1,8.2,SBST,182,13
25441,1,8.6,SBST,182,14
25451,1,8.9,SBST,182,15
25461,1,9.3,SBST,182,16
26201,1,9.6,SBST,182,17
26249,1,10.5,SBST,182,19
26259,1,10.8,SBST,182,20
26269,1,11.3,SBST,182,21
26279,1,11.7,SBST,182,22
26289,1,12,SBST,182,23
26299,1,12.4,SBST,182,24
26369,1,13.1,SBST,182,26
26379,1,13.4,SBST,182,27
26389,1,14,SBST,182,28
26399,1,14.4,SBST,182,29
26409,1,14.7,SBST,182,30
26419,1,15,SBST,182,31
26429,1,15.3,SBST,182,32
26211,1,15.6,SBST,182,33
26221,1,15.8,SBST,182,34
26431,1,16.1,SBST,182,35
26441,1,16.4,SBST,182,36
26451,1,16.7,SBST,182,37
26461,1,17.2,SBST,182,38
26311,1,17.5,SBST,182,39
26321,1,17.8,SBST,182,40
26331,1,18.2,SBST,182,41
26349,1,18.7,SBST,182,42
26261,1,19.2,SBST,182,43
26251,1,19.6,SBST,182,44
26241,1,19.9,SBST,182,45
26209,1,20.8,SBST,182,47
25469,1,21.1,SBST,182,48
25459,1,21.5,SBST,182,49
25449,1,21.8,SBST,182,50
25439,1,22.2,SBST,182,51
25429,1,22.4,SBST,182,52
25419,1,22.9,SBST,182,53
25269,1,23.4,SBST,182,54
25231,1,24.9,SBST,182,55
25221,1,25.5,SBST,182,56
24509,1,27.5,SBST,182,57
24049,1,28.8,SBST,182,58
23089,1,29.3,SBST,182,59
24009,1,29.9,SBST,182,60
24009,1,0,SBST,182M,1
23081,1,0.8,SBST,182M,2
24041,1,1.2,SBST,182M,3
24501,1,2.6,SBST,182M,4
25219,1,3.9,SBST,182M,5
25229,1,4.7,SBST,182M,6
25239,1,5.3,SBST,182M,7
25249,1,5.7,SBST,182M,8
25259,1,6.4,SBST,182M,9
25411,1,6.8,SBST,182M,10
25421,1,7.1,SBST,182M,11
25431,1,7.4,SBST,182M,12
25441,1,7.8,SBST,182M,13
25451,1,8.1,SBST,182M,14
25461,1,8.5,SBST,182M,15
26201,1,8.8,SBST,182M,16
26249,1,9.7,SBST,182M,18
26259,1,10,SBST,182M,19
26269,1,10.5,SBST,182M,20
26279,1,10.9,SBST,182M,21
26289,1,11.2,SBST,182M,22
26299,1,11.6,SBST,182M,23
26369,1,12.3,SBST,182M,25
26379,1,12.6,SBST,182M,26
26389,1,13.2,SBST,182M,27
26399,1,13.6,SBST,182M,28
26409,1,13.9,SBST,182M,29
26419,1,14.2,SBST,182M,30
26429,1,14.5,SBST,182M,31
26211,1,14.8,SBST,182M,32
26221,1,15,SBST,182M,33
26431,1,15.3,SBST,182M,34
26441,1,15.6,SBST,182M,35
26451,1,15.9,SBST,182M,36
26461,1,16.4,SBST,182M,37
26311,1,16.7,SBST,182M,38
26321,1,17,SBST,182M,39
26331,1,17.4,SBST,182M,40
26349,1,17.9,SBST,182M,41
26261,1,18.4,SBST,182M,42
26251,1,18.8,SBST,182M,43
26241,1,19.1,SBST,182M,44
26209,1,20,SBST,182M,46
25469,1,20.3,SBST,182M,47
25459,1,20.7,SBST,182M,48
25449,1,21,SBST,182M,49
25439,1,21.4,SBST,182M,50
25429,1,21.6,SBST,182M,51
25419,1,22.1,SBST,182M,52
25269,1,22.6,SBST,182M,53
25231,1,24.1,SBST,182M,54
25221,1,24.7,SBST,182M,55
24509,1,26.7,SBST,182M,56
24049,1,28,SBST,182M,57
23089,1,28.5,SBST,182M,58
24009,1,29.1,SBST,182M,59
28009,1,0,TTS,183,1
28441,1,0.5,TTS,183,2
28311,1,0.9,TTS,183,3
28631,1,1.4,TTS,183,4
28641,1,1.7,TTS,183,5
28661,1,2.3,TTS,183,6
28671,1,2.6,TTS,183,7
28681,1,2.9,TTS,183,8
28691,1,3.2,TTS,183,9
28701,1,3.8,TTS,183,10
28189,1,4,TTS,183,11
28019,1,4.7,TTS,183,12
20109,1,5.3,TTS,183,13
17189,1,5.7,TTS,183,14
17179,1,6,TTS,183,15
17169,1,6.3,TTS,183,16
17159,1,6.7,TTS,183,17
17099,1,7.5,TTS,183,18
16159,1,8.3,TTS,183,19
16149,1,8.6,TTS,183,20
16139,1,8.9,TTS,183,21
16089,1,9.4,TTS,183,22
16079,1,9.7,TTS,183,23
16069,1,10,TTS,183,24
16059,1,10.3,TTS,183,25
16049,1,10.5,TTS,183,26
16101,1,10.8,TTS,183,27
16111,1,11.2,TTS,183,28
16121,1,11.4,TTS,183,29
16119,1,11.7,TTS,183,30
16109,1,12.1,TTS,183,31
16041,1,12.4,TTS,183,32
16051,1,12.7,TTS,183,33
16061,1,12.9,TTS,183,34
16071,1,13.1,TTS,183,35
16081,1,13.4,TTS,183,36
16131,1,13.8,TTS,183,37
16141,1,14.1,TTS,183,38
16151,1,14.4,TTS,183,39
17091,1,15.4,TTS,183,40
17151,1,16,TTS,183,41
17161,1,16.3,TTS,183,42
17171,1,16.7,TTS,183,43
17181,1,17,TTS,183,44
20101,1,17.3,TTS,183,45
28011,1,17.9,TTS,183,46
28181,1,18.7,TTS,183,47
28709,1,19,TTS,183,48
28699,1,19.6,TTS,183,49
28689,1,19.9,TTS,183,50
28679,1,20.3,TTS,183,51
28669,1,20.5,TTS,183,52
28649,1,21.1,TTS,183,53
28639,1,21.4,TTS,183,54
28319,1,21.8,TTS,183,55
28449,1,22.1,TTS,183,56
28009,1,22.6,TTS,183,57
28009,1,0,TTS,183B,1
28441,1,0.5,TTS,183B,2
28311,1,0.9,TTS,183B,3
28631,1,1.4,TTS,183B,4
28641,1,1.7,TTS,183B,5
28661,1,2.3,TTS,183B,6
28671,1,2.6,TTS,183B,7
28681,1,2.9,TTS,183B,8
28691,1,3.2,TTS,183B,9
28701,1,3.8,TTS,183B,10
28189,1,4,TTS,183B,11
48009,1,0,SMRT,184,1
44049,1,0.5,SMRT,184,3
44251,1,0.7,SMRT,184,4
44241,1,1.1,SMRT,184,5
44231,1,1.6,SMRT,184,6
44229,1,2,SMRT,184,7
43139,1,2.6,SMRT,184,8
43129,1,3,SMRT,184,9
43099,1,3.5,SMRT,184,10
43089,1,3.8,SMRT,184,11
43069,1,4.3,SMRT,184,12
43059,1,4.7,SMRT,184,13
43049,1,5,SMRT,184,14
43029,1,5.5,SMRT,184,15
43019,1,6,SMRT,184,16
42119,1,6.3,SMRT,184,17
42109,1,6.9,SMRT,184,18
42089,1,7.3,SMRT,184,19
42149,1,7.8,SMRT,184,20
12109,1,8.4,SMRT,184,21
12099,1,8.8,SMRT,184,22
12089,1,9,SMRT,184,23
12079,1,9.5,SMRT,184,24
12069,1,9.8,SMRT,184,25
17229,1,10.8,SMRT,184,26
17179,1,11.3,SMRT,184,27
17169,1,11.6,SMRT,184,28
17241,1,12.1,SMRT,184,29
17111,1,12.6,SMRT,184,30
12061,1,13,SMRT,184,31
12071,1,13.3,SMRT,184,32
12081,1,13.8,SMRT,184,33
12091,1,14.2,SMRT,184,34
12101,1,14.6,SMRT,184,35
42141,1,15,SMRT,184,36
42071,1,15.4,SMRT,184,37
42091,1,15.9,SMRT,184,38
42111,1,16.4,SMRT,184,39
43011,1,16.6,SMRT,184,40
43021,1,17.1,SMRT,184,41
43041,1,17.6,SMRT,184,42
43051,1,18.2,SMRT,184,43
43061,1,18.5,SMRT,184,44
43071,1,18.7,SMRT,184,45
43081,1,18.9,SMRT,184,46
43121,1,19.6,SMRT,184,47
43131,1,20.1,SMRT,184,48
44221,1,20.6,SMRT,184,49
44239,1,21,SMRT,184,50
44249,1,21.4,SMRT,184,51
44259,1,21.8,SMRT,184,52
44041,1,22.2,SMRT,184,53
48009,1,22.6,SMRT,184,55
22609,1,0,SBST,185,1
22191,1,0.1,SBST,185,2
22181,1,0.4,SBST,185,3
22461,1,0.7,SBST,185,4
22451,1,1.1,SBST,185,5
27301,1,1.4,SBST,185,6
27369,1,1.8,SBST,185,7
27359,1,2.1,SBST,185,8
27439,1,2.7,SBST,185,9
27449,1,3.1,SBST,185,10
27459,1,3.6,SBST,185,11
27469,1,3.8,SBST,185,12
27479,1,4.5,SBST,185,13
21169,1,5.2,SBST,185,14
28539,1,5.6,SBST,185,15
28409,1,5.9,SBST,185,16
28529,1,6.2,SBST,185,17
28519,1,6.7,SBST,185,18
28509,1,6.9,SBST,185,19
28499,1,7.4,SBST,185,20
28469,1,7.8,SBST,185,21
28459,1,8.2,SBST,185,22
28291,1,8.5,SBST,185,23
12209,1,13.2,SBST,185,25
17379,1,13.9,SBST,185,26
17189,1,14.2,SBST,185,27
17179,1,14.5,SBST,185,28
17169,1,14.8,SBST,185,29
17159,1,15.2,SBST,185,30
19049,1,15.7,SBST,185,31
19039,1,16.2,SBST,185,32
19029,1,16.7,SBST,185,33
19019,1,17,SBST,185,34
11199,1,17.4,SBST,185,35
11189,1,17.9,SBST,185,36
11389,1,18.4,SBST,185,37
11379,1,18.6,SBST,185,38
11379,2,0,SBST,185,1
11381,2,0.3,SBST,185,2
11181,2,0.7,SBST,185,3
11191,2,1.2,SBST,185,4
19011,2,1.7,SBST,185,5
19021,2,2.1,SBST,185,6
19031,2,2.5,SBST,185,7
19041,2,2.9,SBST,185,8
17151,2,3.6,SBST,185,9
17161,2,3.9,SBST,185,10
17171,2,4.3,SBST,185,11
17181,2,4.6,SBST,185,12
17371,2,5,SBST,185,13
12201,2,5.7,SBST,185,14
28299,2,9.8,SBST,185,16
28451,2,10.1,SBST,185,17
28461,2,10.5,SBST,185,18
28491,2,11,SBST,185,19
28501,2,11.4,SBST,185,20
28511,2,11.8,SBST,185,21
28521,2,12.1,SBST,185,22
28401,2,12.4,SBST,185,23
28531,2,12.7,SBST,185,24
21161,2,13.2,SBST,185,25
27471,2,14,SBST,185,26
27461,2,14.6,SBST,185,27
27451,2,14.9,SBST,185,28
27441,2,15.3,SBST,185,29
27431,2,15.7,SBST,185,30
27351,2,16.3,SBST,185,31
27361,2,16.6,SBST,185,32
27309,2,17,SBST,185,33
22459,2,17.3,SBST,185,34
22469,2,17.5,SBST,185,35
22189,2,17.8,SBST,185,36
22199,2,18.2,SBST,185,37
22609,2,18.3,SBST,185,38
3239,1,0,SBST,186,1
3223,1,0.7,SBST,186,2
3151,1,1.1,SBST,186,3
3041,1,1.6,SBST,186,4
5131,1,2,SBST,186,5
6171,1,2.4,SBST,186,6
6161,1,2.9,SBST,186,7
6151,1,3.2,SBST,186,8
6141,1,3.7,SBST,186,9
10221,1,4,SBST,186,10
10231,1,4.4,SBST,186,11
10241,1,4.9,SBST,186,12
10261,1,5.3,SBST,186,13
10271,1,5.6,SBST,186,14
10281,1,6,SBST,186,15
10291,1,6.4,SBST,186,16
11131,1,6.9,SBST,186,17
11141,1,7.1,SBST,186,18
11151,1,7.7,SBST,186,19
11061,1,8.3,SBST,186,20
11071,1,8.7,SBST,186,21
11081,1,9,SBST,186,22
11091,1,9.4,SBST,186,23
11101,1,9.9,SBST,186,24
11111,1,10.2,SBST,186,25
41101,1,10.4,SBST,186,26
41111,1,10.8,SBST,186,27
41029,1,11.5,SBST,186,28
41019,1,12,SBST,186,29
40099,1,12.4,SBST,186,30
40231,1,12.7,SBST,186,31
51091,1,14.2,SBST,186,32
51101,1,14.6,SBST,186,33
51019,1,15.2,SBST,186,34
50161,1,15.7,SBST,186,35
50171,1,16,SBST,186,36
50191,1,16.3,SBST,186,37
50201,1,16.5,SBST,186,38
50211,1,16.8,SBST,186,39
50991,1,17.2,SBST,186,40
52129,1,17.7,SBST,186,41
52109,1,18,SBST,186,42
52499,1,18.5,SBST,186,43
52499,2,0,SBST,186,1
52451,2,0.3,SBST,186,2
52129,2,0.6,SBST,186,3
52109,2,0.9,SBST,186,4
52099,2,1.4,SBST,186,5
50159,2,1.7,SBST,186,6
50209,2,1.9,SBST,186,7
50199,2,2.1,SBST,186,8
50189,2,2.4,SBST,186,9
50179,2,2.6,SBST,186,10
50169,2,2.9,SBST,186,11
51109,2,3.4,SBST,186,12
51099,2,4,SBST,186,13
40249,2,4.9,SBST,186,14
40239,2,5.2,SBST,186,15
40091,2,5.7,SBST,186,16
41011,2,6.2,SBST,186,17
41021,2,6.6,SBST,186,18
41119,2,7.1,SBST,186,19
41109,2,7.4,SBST,186,20
11119,2,7.8,SBST,186,21
11109,2,8.1,SBST,186,22
11099,2,8.4,SBST,186,23
11089,2,8.8,SBST,186,24
11079,2,9.3,SBST,186,25
11069,2,9.6,SBST,186,26
11159,2,10.2,SBST,186,27
11149,2,10.6,SBST,186,28
11139,2,10.9,SBST,186,29
10299,2,11.4,SBST,186,30
10289,2,11.7,SBST,186,31
10279,2,12.1,SBST,186,32
10269,2,12.4,SBST,186,33
10249,2,12.8,SBST,186,34
10239,2,13.3,SBST,186,35
10229,2,13.6,SBST,186,36
6149,2,13.9,SBST,186,37
6159,2,14.2,SBST,186,38
6169,2,14.6,SBST,186,39
6189,2,15,SBST,186,40
5129,2,15.4,SBST,186,41
5319,2,15.8,SBST,186,42
3059,2,16.4,SBST,186,43
3129,2,16.8,SBST,186,44
3218,2,17.3,SBST,186,45
3239,2,17.5,SBST,186,46
46009,1,0,SMRT,187,1
46549,1,0.9,SMRT,187,2
46539,1,1.3,SMRT,187,3
46529,1,1.7,SMRT,187,4
46491,1,2,SMRT,187,5
44269,1,9.4,SMRT,187,7
44239,1,10,SMRT,187,8
44249,1,10.4,SMRT,187,9
44259,1,10.8,SMRT,187,10
44149,1,11.5,SMRT,187,11
44139,1,11.8,SMRT,187,12
44159,1,12.3,SMRT,187,13
44169,1,12.8,SMRT,187,14
43529,1,13.2,SMRT,187,15
43641,1,13.6,SMRT,187,16
43831,1,13.9,SMRT,187,17
43491,1,14.1,SMRT,187,18
43481,1,14.6,SMRT,187,19
43471,1,14.9,SMRT,187,20
43461,1,15.2,SMRT,187,21
43411,1,15.7,SMRT,187,22
43701,1,16.2,SMRT,187,23
43389,1,16.7,SMRT,187,24
43699,1,17.1,SMRT,187,25
28629,1,17.5,SMRT,187,26
28321,1,17.9,SMRT,187,27
28331,1,18.3,SMRT,187,28
28451,1,18.8,SMRT,187,29
28461,1,19.2,SMRT,187,30
28491,1,19.7,SMRT,187,31
28501,1,20.1,SMRT,187,32
28511,1,20.5,SMRT,187,33
28521,1,20.8,SMRT,187,34
28399,1,21.1,SMRT,187,35
28389,1,21.5,SMRT,187,36
28091,1,21.9,SMRT,187,37
21681,1,22.6,SMRT,187,38
21691,1,22.9,SMRT,187,39
22491,1,24,SMRT,187,40
22009,1,24.5,SMRT,187,41
22009,2,0,SMRT,187,1
22499,2,0.7,SMRT,187,2
21699,2,1.8,SMRT,187,3
21689,2,2,SMRT,187,4
28099,2,2.6,SMRT,187,5
28381,2,3,SMRT,187,6
28391,2,3.4,SMRT,187,7
28529,2,3.7,SMRT,187,8
28519,2,4.2,SMRT,187,9
28509,2,4.4,SMRT,187,10
28499,2,4.9,SMRT,187,11
28469,2,5.3,SMRT,187,12
